"X","cev_st","cev_lvl","prod_type_st","prod_type_lvl","statesid","cash_tt","EjVcev","EjV","counter_policy","EjVcev_gap"
2265020,"cev46",0.0046,"A10189",10189,152,1.17991766898758,-1.4585194517188,-1.4579707717135,"19E1kapRkTr42",0.000548680005300062
2554520,"cev206",0.0206,"A12244",12244,152,1.44914040835329,1.19568454228873,1.19392509016739,"19E1kapRkTr42",0.00175945212133999
2137521,"cev17",0.0017,"A8993",8993,154,1.25800534546667,-1.59758131064225,-1.5978781901984,"19E1kapRkTr42",0.000296879556149987
2319021,"cev65",0.0065,"A10189",10189,154,1.30403659290089,-0.731143296629107,-0.730792413825035,"19E1kapRkTr42",0.000350882804072028
2536521,"cev192",0.0192,"A12244",12244,154,1.39724881882936,1.03451506906974,1.03467009828114,"19E1kapRkTr42",0.000155029211400093
2137522,"cev17",0.0017,"A8993",8993,161,3.81492029812702,2.74767128390309,2.74768932050387,"19E1kapRkTr42",1.80366007800359e-05
2247022,"cev41",0.0041,"A10189",10189,161,3.94787129685301,3.0100786684786,3.00982659372777,"19E1kapRkTr42",0.000252074750830111
2320522,"cev65",0.0065,"A12244",12244,161,4.21709403621872,3.46345030654147,3.46346011064084,"19E1kapRkTr42",9.80409937012539e-06
2137523,"cev17",0.0017,"A8993",8993,163,4.10899758216806,2.8769430751539,2.87695205412992,"19E1kapRkTr42",8.97897602003539e-06
2247023,"cev41",0.0041,"A10189",10189,163,4.15502882960229,3.08500702854508,3.08493675211815,"19E1kapRkTr42",7.02764269302492e-05
2320523,"cev65",0.0065,"A12244",12244,163,4.24824105553076,3.47071581088277,3.4705755279336,"19E1kapRkTr42",0.000140282949169901
2137524,"cev17",0.0017,"A8993",8993,165,6.77043915772376,3.54218276628639,3.54221122607882,"19E1kapRkTr42",2.84597924302687e-05
2193024,"cev27",0.0027,"A10189",10189,165,7.15443848529999,3.69695112082019,3.69685164999497,"19E1kapRkTr42",9.94708252202159e-05
2230524,"cev36",0.0036,"A12244",12244,165,7.93202836334023,3.93916103238363,3.93922664196993,"19E1kapRkTr42",6.56095863003081e-05
2137525,"cev17",0.0017,"A8993",8993,166,5.11690990344472,3.215288856585,3.21517437815257,"19E1kapRkTr42",0.000114478432430065
2211025,"cev31",0.0031,"A10189",10189,166,5.16294115087894,3.37164468918719,3.37177736387334,"19E1kapRkTr42",0.000132674686150303
2284525,"cev52",0.0052,"A12244",12244,166,5.25615337680741,3.65793862676835,3.65814001940956,"19E1kapRkTr42",0.00020139264121033
2155526,"cev20",0.002,"A8993",8993,178,9.46014098039816,3.83497039392334,3.83492238904373,"19E1kapRkTr42",4.80048796100974e-05
2139026,"cev17",0.0017,"A10189",10189,178,9.50617222783238,3.90968870560094,3.90969225925548,"19E1kapRkTr42",3.55365453996725e-06
2194526,"cev27",0.0027,"A12244",12244,178,9.59938445376085,4.04193252070832,4.04195089140729,"19E1kapRkTr42",1.83706989700383e-05
2155527,"cev20",0.002,"A8993",8993,185,12.5165659932258,4.02305679789323,4.02299632077495,"19E1kapRkTr42",6.04771182803887e-05
2121027,"cev14",0.0014,"A10189",10189,185,12.6495169919518,4.07811946053632,4.07814225815611,"19E1kapRkTr42",2.27976197901825e-05
2194527,"cev27",0.0027,"A12244",12244,185,12.9187397313175,4.17443344567762,4.17421472509076,"19E1kapRkTr42",0.000218720586859789
2155528,"cev20",0.002,"A8993",8993,191,15.0329641890589,4.12330839735453,4.12329721029625,"19E1kapRkTr42",1.11870582806262e-05
2103028,"cev12",0.0012,"A10189",10189,191,15.1659151877849,4.1661554427568,4.16622582810853,"19E1kapRkTr42",7.03853517300956e-05
2176528,"cev24",0.0024,"A12244",12244,191,15.4351379271506,4.24166382900821,4.24183327595609,"19E1kapRkTr42",0.000169446947880125
2101529,"cev12",0.0012,"A8993",8993,193,15.6635827898279,4.14395395852608,4.14395599726078,"19E1kapRkTr42",2.03873470017157e-06
2121029,"cev14",0.0014,"A10189",10189,193,15.7096140372621,4.18216056090353,4.18215155374014,"19E1kapRkTr42",9.00716339025109e-06
2176529,"cev24",0.0024,"A12244",12244,193,15.8028262631906,4.24999192479543,4.25021070162039,"19E1kapRkTr42",0.000218776824960187
2155530,"cev20",0.002,"A8993",8993,195,18.3250243653836,4.21578020636008,4.21580021947645,"19E1kapRkTr42",2.00131163703432e-05
2121030,"cev14",0.0014,"A10189",10189,195,18.7090236929598,4.25353172702161,4.25353785756752,"19E1kapRkTr42",6.13054591003248e-06
2176530,"cev24",0.0024,"A12244",12244,195,19.4866135710001,4.3185767177484,4.31856140775654,"19E1kapRkTr42",1.53099918591693e-05
2065531,"cev8",8e-04,"A8993",8993,198,19.6795742428901,4.24505434217589,4.24504889272036,"19E1kapRkTr42",5.4494555303819e-06
2121031,"cev14",0.0014,"A10189",10189,198,20.0635735704663,4.27920522459454,4.27919683505135,"19E1kapRkTr42",8.38954318993501e-06
2158531,"cev20",0.002,"A12244",12244,198,20.8411634485065,4.33819586110655,4.33818723612608,"19E1kapRkTr42",8.62498047027316e-06
2083532,"cev10",0.001,"A8993",8993,200,19.0977974088499,4.232665625914,4.23267088172981,"19E1kapRkTr42",5.25581581012347e-06
2121032,"cev14",0.0014,"A10189",10189,200,19.2307484075759,4.26360906599003,4.26358942503178,"19E1kapRkTr42",1.96409582500223e-05
2176532,"cev24",0.0024,"A12244",12244,200,19.4999711469416,4.31878003120925,4.31876540445216,"19E1kapRkTr42",1.46267570899639e-05
2047533,"cev6",6e-04,"A8993",8993,201,21.0747606167217,4.27178378940414,4.27178527246077,"19E1kapRkTr42",1.48305662950321e-06
2103033,"cev12",0.0012,"A10189",10189,201,21.4587599442979,4.30266982478753,4.3026967686342,"19E1kapRkTr42",2.69438466702354e-05
2158533,"cev20",0.002,"A12244",12244,201,22.2363498223382,4.35649572686546,4.35649437740398,"19E1kapRkTr42",1.34946148033777e-06
2047534,"cev6",6e-04,"A8993",8993,204,22.5118025817683,4.29645886935013,4.29645708023356,"19E1kapRkTr42",1.7891165695616e-06
2121034,"cev14",0.0014,"A10189",10189,204,22.8958019093445,4.32442444459656,4.32438251614684,"19E1kapRkTr42",4.19284497201744e-05
2158534,"cev20",0.002,"A12244",12244,204,23.6733917873848,4.37333700912715,4.37333549487614,"19E1kapRkTr42",1.51425100991531e-06
2119550,"cev14",0.0014,"A8993",8993,303,3.36276192753395,2.48586766968202,2.48588810597289,"19E1kapRkTr42",2.04362908702294e-05
2247050,"cev41",0.0041,"A10189",10189,303,3.78978846948838,2.94380566727299,2.94367327813991,"19E1kapRkTr42",0.00013238913307978
2320550,"cev65",0.0065,"A12244",12244,303,4.65450747505062,3.55725543172943,3.55725475663351,"19E1kapRkTr42",6.75095920055213e-07
2137551,"cev17",0.0017,"A8993",8993,304,1.29862224446763,-1.33448013711875,-1.33427452834308,"19E1kapRkTr42",0.000205608775670107
2337051,"cev73",0.0073,"A10189",10189,304,1.34981130393228,-0.524984592398187,-0.525133873920726,"19E1kapRkTr42",0.000149281522539013
2554551,"cev206",0.0206,"A12244",12244,304,1.45346798155552,1.2124207725648,1.21066251354255,"19E1kapRkTr42",0.00175825902225002
2155552,"cev20",0.002,"A8993",8993,311,3.93223315815861,2.80206128822587,2.80202456946562,"19E1kapRkTr42",3.67187602501318e-05
2247052,"cev41",0.0041,"A10189",10189,311,4.08008134735647,3.05938582209387,3.05921964869258,"19E1kapRkTr42",0.000166173401290326
2320552,"cev65",0.0065,"A12244",12244,311,4.37947055757329,3.50149728937559,3.50139297568551,"19E1kapRkTr42",0.000104313690080016
2137553,"cev17",0.0017,"A8993",8993,316,5.15752680244568,3.22638371610737,3.22632026540399,"19E1kapRkTr42",6.34507033798748e-05
2229053,"cev36",0.0036,"A10189",10189,316,5.20871586191032,3.382422391306,3.38244701878937,"19E1kapRkTr42",2.46274833699545e-05
2284553,"cev52",0.0052,"A12244",12244,316,5.31237253953356,3.66680144190518,3.66691867423189,"19E1kapRkTr42",0.000117232326710237
2083554,"cev10",0.001,"A8993",8993,318,8.11718352840094,3.71304336802484,3.71305232734138,"19E1kapRkTr42",8.95931654021354e-06
2175054,"cev24",0.0024,"A10189",10189,318,8.54421007035537,3.83775243810748,3.83775881110923,"19E1kapRkTr42",6.37300174988198e-06
2212554,"cev31",0.0031,"A12244",12244,318,9.40892907591761,4.03218104936435,4.03213442283833,"19E1kapRkTr42",4.662652602061e-05
2137555,"cev17",0.0017,"A8993",8993,319,6.19567649336063,3.44754780951038,3.44747263893379,"19E1kapRkTr42",7.51705765900113e-05
2193055,"cev27",0.0027,"A10189",10189,319,6.24686555282527,3.57319330348302,3.57314505303355,"19E1kapRkTr42",4.82504494700997e-05
2266555,"cev46",0.0046,"A12244",12244,319,6.35052223044851,3.79996448815182,3.79991764474992,"19E1kapRkTr42",4.68434019000874e-05
2119556,"cev14",0.0014,"A8993",8993,323,8.02614500371752,3.70303999047057,3.70311522267606,"19E1kapRkTr42",7.52322054902166e-05
2157056,"cev20",0.002,"A10189",10189,323,8.17399319291538,3.80447549393046,3.80446919614471,"19E1kapRkTr42",6.2977857502311e-06
2212556,"cev31",0.0031,"A12244",12244,323,8.47338240313221,3.97643139552779,3.9764037074529,"19E1kapRkTr42",2.76880748897312e-05
2137557,"cev17",0.0017,"A8993",8993,326,9.12751801080919,3.8075721220983,3.80757224337057,"19E1kapRkTr42",1.21272270003914e-07
2157057,"cev20",0.002,"A10189",10189,326,9.27536620000706,3.89405821041609,3.89399541836569,"19E1kapRkTr42",6.27920504001622e-05
2194557,"cev27",0.0027,"A12244",12244,326,9.57475541022388,4.04065971887024,4.0406814411133,"19E1kapRkTr42",2.17222430602959e-05
2137558,"cev17",0.0017,"A8993",8993,331,10.6692045026227,3.92250533663668,3.92250999310011,"19E1kapRkTr42",4.65646342995285e-06
2121058,"cev14",0.0014,"A10189",10189,331,10.7203935620873,3.98635834206279,3.98636074074424,"19E1kapRkTr42",2.39868144991107e-06
2194558,"cev27",0.0027,"A12244",12244,331,10.8240502397106,4.09876543956503,4.09858840772821,"19E1kapRkTr42",0.000177031836820163
2155559,"cev20",0.002,"A8993",8993,335,12.6338788532574,4.02872500491957,4.02869012417188,"19E1kapRkTr42",3.48807476902024e-05
2121059,"cev14",0.0014,"A10189",10189,335,12.7817270424553,4.08366432734116,4.08371410468879,"19E1kapRkTr42",4.97773476295649e-05
2194559,"cev27",0.0027,"A12244",12244,335,13.0811162526721,4.17948707089981,4.17926484426752,"19E1kapRkTr42",0.000222226632290656
2155560,"cev20",0.002,"A8993",8993,337,13.1123095471208,4.05051441358822,4.05052086666598,"19E1kapRkTr42",6.45307776014903e-06
2121060,"cev14",0.0014,"A10189",10189,337,13.1634986065855,4.09913040773963,4.09915323246078,"19E1kapRkTr42",2.28247211495614e-05
2194560,"cev27",0.0027,"A12244",12244,337,13.2671552842087,4.18519786380391,4.1849563777426,"19E1kapRkTr42",0.000241486061309359
2101561,"cev12",0.0012,"A8993",8993,344,16.4653740175434,4.16712241697731,4.16713170667121,"19E1kapRkTr42",9.2896939003495e-06
2121061,"cev14",0.0014,"A10189",10189,344,16.6132222067412,4.2058218140603,4.20585055245712,"19E1kapRkTr42",2.87383968196053e-05
2176561,"cev24",0.0024,"A12244",12244,344,16.9126114169581,4.27359032089402,4.27364909630716,"19E1kapRkTr42",5.87754131400331e-05
2101562,"cev12",0.0012,"A8993",8993,346,17.0587495663353,4.18362277424572,4.18364532105629,"19E1kapRkTr42",2.25468105705673e-05
2121062,"cev14",0.0014,"A10189",10189,346,17.1099386258,4.21763896098927,4.21763731366551,"19E1kapRkTr42",1.64732376006782e-06
2176562,"cev24",0.0024,"A12244",12244,346,17.2135953034232,4.27937898671632,4.27942444143285,"19E1kapRkTr42",4.54547165302799e-05
2101563,"cev12",0.0012,"A8993",8993,347,17.8199238950498,4.20382344561738,4.20380646222703,"19E1kapRkTr42",1.6983390350056e-05
2121063,"cev14",0.0014,"A10189",10189,347,17.9677720842477,4.23796418369353,4.23793257445112,"19E1kapRkTr42",3.16092424093029e-05
2176563,"cev24",0.0024,"A12244",12244,347,18.2671612944645,4.29830004376335,4.29834036174117,"19E1kapRkTr42",4.03179778203366e-05
2137564,"cev17",0.0017,"A8993",8993,352,19.8909779052136,4.24942584759145,4.249427762199,"19E1kapRkTr42",1.91460754983552e-06
2121064,"cev14",0.0014,"A10189",10189,352,19.9421669646782,4.27696775692795,4.27693764817056,"19E1kapRkTr42",3.01087573895131e-05
2176564,"cev24",0.0024,"A12244",12244,352,20.0458236423014,4.32684463312343,4.32681875588317,"19E1kapRkTr42",2.58772402599305e-05
2029565,"cev5",5e-04,"A8993",8993,357,24.3307878551668,4.32339733689069,4.3233953320359,"19E1kapRkTr42",2.00485479062706e-06
2103065,"cev12",0.0012,"A10189",10189,357,24.7578143971212,4.34879335599853,4.34882122106122,"19E1kapRkTr42",2.78650626901467e-05
2029566,"cev5",5e-04,"A8993",8993,358,22.8956889499295,4.3024167965432,4.30242514448158,"19E1kapRkTr42",8.3479383796714e-06
2121066,"cev14",0.0014,"A10189",10189,358,22.9468780093941,4.32515056757794,4.32510587455504,"19E1kapRkTr42",4.46930229003328e-05
2140566,"cev17",0.0017,"A12244",12244,358,23.0505346870174,4.36604360129412,4.36604378166441,"19E1kapRkTr42",1.80370290259191e-07
2155590,"cev20",0.002,"A8993",8993,458,3.0579678792956,2.26647672839917,2.26653175616934,"19E1kapRkTr42",5.50277701703017e-05
2301090,"cev59",0.0059,"A10189",10189,458,3.21544024331063,2.63699080997458,2.63667237745366,"19E1kapRkTr42",0.000318432520920009
2374590,"cev89",0.0089,"A12244",12244,458,3.53431818797276,3.26831649108325,3.26753356304924,"19E1kapRkTr42",0.000782928034010144
2155591,"cev20",0.002,"A8993",8993,459,5.39956044270266,3.2844786310875,3.28438517003689,"19E1kapRkTr42",9.34610506102551e-05
2211091,"cev31",0.0031,"A10189",10189,459,5.85438426857131,3.50800710819134,3.507974151464,"19E1kapRkTr42",3.295672734005e-05
2248591,"cev41",0.0041,"A12244",12244,459,6.77539213991135,3.84290574108112,3.84300084124308,"19E1kapRkTr42",9.51001619600156e-05
2155592,"cev20",0.002,"A8993",8993,466,5.18376692720302,3.23303649731129,3.23298272307924,"19E1kapRkTr42",5.37742320503298e-05
2229092,"cev36",0.0036,"A10189",10189,466,5.23828813743452,3.3891114168697,3.38908184410323,"19E1kapRkTr42",2.95727664698653e-05
2284592,"cev52",0.0052,"A12244",12244,466,5.3486923443432,3.67235444558541,3.67247641284395,"19E1kapRkTr42",0.000121967258540412
2119593,"cev14",0.0014,"A8993",8993,467,5.99448988309804,3.40943867971955,3.40947604182421,"19E1kapRkTr42",3.73621046598771e-05
2193093,"cev27",0.0027,"A10189",10189,467,6.15196224711307,3.55772228773195,3.55782918743034,"19E1kapRkTr42",0.000106899698390173
2266593,"cev46",0.0046,"A12244",12244,467,6.4708401917752,3.81266011229895,3.81253391187655,"19E1kapRkTr42",0.000126200422399858
2155594,"cev20",0.002,"A8993",8993,471,9.37423213742005,3.8282535290113,3.82823115751473,"19E1kapRkTr42",2.23714965699173e-05
2139094,"cev17",0.0017,"A10189",10189,471,9.82905596328869,3.93166321555527,3.93164147236758,"19E1kapRkTr42",2.17431876898821e-05
2194594,"cev27",0.0027,"A12244",12244,471,10.7500638346287,4.09557359836799,4.09541177445042,"19E1kapRkTr42",0.000161823917570025
2083595,"cev10",0.001,"A8993",8993,473,8.10193375565539,3.71139651026038,3.71139753733034,"19E1kapRkTr42",1.02706996019108e-06
2157095,"cev20",0.002,"A10189",10189,473,8.25940611967041,3.81231389795707,3.81233417502483,"19E1kapRkTr42",2.02770677599773e-05
2212595,"cev31",0.0031,"A12244",12244,473,8.57828406433255,3.98337274212201,3.983291832884,"19E1kapRkTr42",8.0909238010296e-05
2137596,"cev17",0.0017,"A8993",8993,481,10.69544462738,3.92422049311401,3.92419107305351,"19E1kapRkTr42",2.94200605002182e-05
2121096,"cev14",0.0014,"A10189",10189,481,10.7499658376115,3.98805256024312,3.98805553136997,"19E1kapRkTr42",2.97112684988221e-06
2194596,"cev27",0.0027,"A12244",12244,481,10.8603700445202,4.10030365669578,4.10012230054258,"19E1kapRkTr42",0.000181356153199808
2155597,"cev20",0.002,"A8993",8993,487,13.1385496718782,4.05164765230726,4.05165304324642,"19E1kapRkTr42",5.39093915996602e-06
2121097,"cev14",0.0014,"A10189",10189,487,13.1930708821097,4.10030944983778,4.10031733517474,"19E1kapRkTr42",7.88533696027827e-06
2194597,"cev27",0.0027,"A12244",12244,487,13.3034750890183,4.18633096290988,4.18608128941896,"19E1kapRkTr42",0.000249673490920088
2101598,"cev12",0.0012,"A8993",8993,492,17.5676583644354,4.19747502687961,4.19746769970722,"19E1kapRkTr42",7.32717239060321e-06
2121098,"cev14",0.0014,"A10189",10189,492,18.0224821903041,4.23915764469994,4.23913795887439,"19E1kapRkTr42",1.96858255501198e-05
2158598,"cev20",0.002,"A12244",12244,492,18.9434900616441,4.30992897683636,4.3099393642125,"19E1kapRkTr42",1.03873761405637e-05
2029599,"cev5",5e-04,"A8993",8993,504,23.069533549273,4.30503815797555,4.30503424928084,"19E1kapRkTr42",3.9086947092315e-06
2103099,"cev12",0.0012,"A10189",10189,504,23.5243573751416,4.33298523539132,4.33299905508149,"19E1kapRkTr42",1.38196901700027e-05
2158599,"cev20",0.002,"A12244",12244,504,24.4453652464817,4.38167806631493,4.38170010060174,"19E1kapRkTr42",2.20342868093582e-05
2065600,"cev8",8e-04,"A8993",8993,506,22.2080942098639,4.29149235863832,4.29148182930937,"19E1kapRkTr42",1.05293289500707e-05
2121100,"cev14",0.0014,"A10189",10189,506,22.3655665738789,4.31659762094149,4.31657765936129,"19E1kapRkTr42",1.9961580200345e-05
2158600,"cev20",0.002,"A12244",12244,506,22.6844445185411,4.36179866431838,4.36177657175278,"19E1kapRkTr42",2.20925656000404e-05
1869002,"cev0",0,"A8993",8993,601,0.449290194131911,-46.6879078571007,-46.687616189873,"19E1kapRkTr42",0.000291667227699577
2031116,"cev5",5e-04,"A10189",10189,601,0.506344140283514,-18.6933700517085,-18.6928745175546,"19E1kapRkTr42",0.000495534153898802
2212616,"cev31",0.0031,"A12244",12244,601,0.621877079650269,-4.01164380256817,-4.01204290739779,"19E1kapRkTr42",0.000399104829619468
2137617,"cev17",0.0017,"A8993",8993,602,1.29767458752854,-1.34176734162757,-1.34154992282545,"19E1kapRkTr42",0.000217418802120006
2319117,"cev65",0.0065,"A10189",10189,602,1.46246219475021,-0.100012316434456,-0.0999018377381973,"19E1kapRkTr42",0.000110478696258701
2464617,"cev139",0.0139,"A12244",12244,602,1.79615334002078,1.91570917656684,1.91515541780198,"19E1kapRkTr42",0.000553758764859857
2119618,"cev14",0.0014,"A8993",8993,606,4.6435608620313,3.06960549515559,3.06962094552071,"19E1kapRkTr42",1.54503651201843e-05
2211118,"cev31",0.0031,"A10189",10189,606,5.11951313747405,3.36115156415732,3.36133751247052,"19E1kapRkTr42",0.000185948313200068
2266618,"cev46",0.0046,"A12244",12244,606,6.08330563719145,3.77089330330134,3.77087555395979,"19E1kapRkTr42",1.77493415502994e-05
2065619,"cev8",8e-04,"A8993",8993,612,6.51599744700778,3.5031846372158,3.50321004365403,"19E1kapRkTr42",2.54064382296804e-05
2193119,"cev27",0.0027,"A10189",10189,612,6.99194972245053,3.67732265148823,3.67729702908797,"19E1kapRkTr42",2.56224002597172e-05
2230619,"cev36",0.0036,"A12244",12244,612,7.95574222216793,3.94085866038153,3.94092360047382,"19E1kapRkTr42",6.49400922902998e-05
2137620,"cev17",0.0017,"A8993",8993,613,4.19579947372225,2.91060414851582,2.91070834954393,"19E1kapRkTr42",0.00010420102811004
2229120,"cev36",0.0036,"A10189",10189,613,4.25285341987385,3.11668488236406,3.11681390928438,"19E1kapRkTr42",0.000129026920320019
2320620,"cev65",0.0065,"A12244",12244,613,4.36838635924061,3.49902038217312,3.49890584732472,"19E1kapRkTr42",0.000114534848400183
2137621,"cev17",0.0017,"A8993",8993,615,7.49455309873269,3.64039423665782,3.64032866024251,"19E1kapRkTr42",6.55764153103533e-05
2139121,"cev17",0.0017,"A10189",10189,615,7.97050537417544,3.78450087918061,3.78453463375009,"19E1kapRkTr42",3.37545694799601e-05
2212621,"cev31",0.0031,"A12244",12244,615,8.93429787389284,4.0054731311759,4.00543660388346,"19E1kapRkTr42",3.65272924396365e-05
2119622,"cev14",0.0014,"A8993",8993,618,8.50246542000934,3.75239224433368,3.75237753105157,"19E1kapRkTr42",1.47132821100016e-05
2157122,"cev20",0.002,"A10189",10189,618,8.97841769545209,3.87234337392363,3.87241177191491,"19E1kapRkTr42",6.83979912796673e-05
2194622,"cev27",0.0027,"A12244",12244,618,9.94221019516949,4.05883616547063,4.05879515994999,"19E1kapRkTr42",4.1005520640347e-05
2119623,"cev14",0.0014,"A8993",8993,620,7.09024587931048,3.5871352723703,3.58720381071088,"19E1kapRkTr42",6.8538340579849e-05
2193123,"cev27",0.0027,"A10189",10189,620,7.25503348653215,3.70871228923115,3.70860771783993,"19E1kapRkTr42",0.000104571391219999
2230623,"cev36",0.0036,"A12244",12244,620,7.58872463180272,3.91355731331462,3.91361280218406,"19E1kapRkTr42",5.54888694401789e-05
2101624,"cev12",0.0012,"A8993",8993,633,14.0141431201863,4.08657651454205,4.0866066847665,"19E1kapRkTr42",3.01702244502877e-05
2139124,"cev17",0.0017,"A10189",10189,633,14.4900953956291,4.14526232842065,4.14526057277824,"19E1kapRkTr42",1.7556424092291e-06
2176624,"cev24",0.0024,"A12244",12244,633,15.4538878953465,4.24209839927945,4.2422655348496,"19E1kapRkTr42",0.000167135570150023
2101625,"cev12",0.0012,"A8993",8993,643,15.7503846813821,4.14668954357775,4.14670107001641,"19E1kapRkTr42",1.15264386595371e-05
2121125,"cev14",0.0014,"A10189",10189,643,15.8074386275337,4.18491515334683,4.18492136455021,"19E1kapRkTr42",6.21120338006875e-06
2176625,"cev24",0.0024,"A12244",12244,643,15.9229715669005,4.25266990630747,4.25287199175343,"19E1kapRkTr42",0.000202085445960343
2101626,"cev12",0.0012,"A8993",8993,646,17.1049345588885,4.18490869472484,4.18493397457247,"19E1kapRkTr42",2.52798476294558e-05
2121126,"cev14",0.0014,"A10189",10189,646,17.1619885050401,4.21891146118005,4.21891487434327,"19E1kapRkTr42",3.41316321961216e-06
2176626,"cev24",0.0024,"A12244",12244,646,17.2775214444069,4.28056159971971,4.28061523437013,"19E1kapRkTr42",5.36346504196317e-05
2155627,"cev20",0.002,"A8993",8993,649,18.5001209327202,4.21973042408641,4.21973676329354,"19E1kapRkTr42",6.33920712989067e-06
2121127,"cev14",0.0014,"A10189",10189,649,18.5571748788718,4.25047830851257,4.25048868601796,"19E1kapRkTr42",1.03775053892363e-05
2176627,"cev24",0.0024,"A12244",12244,649,18.6727078182385,4.30546286602275,4.30544594300144,"19E1kapRkTr42",1.69230213096228e-05
2047628,"cev6",6e-04,"A8993",8993,651,21.7988745577306,4.28443651249468,4.28442615160166,"19E1kapRkTr42",1.03608930199783e-05
2121128,"cev14",0.0014,"A10189",10189,651,22.2748268331734,4.31519612871789,4.31518264604679,"19E1kapRkTr42",1.34826710995739e-05
2140628,"cev17",0.0017,"A12244",12244,651,23.2386193328908,4.36827718465425,4.36829422047036,"19E1kapRkTr42",1.70358161097894e-05
2065629,"cev8",8e-04,"A8993",8993,656,22.2657005151614,4.29244917713399,4.29243593422284,"19E1kapRkTr42",1.32429111499022e-05
2121129,"cev14",0.0014,"A10189",10189,656,22.4304881223831,4.31759088230759,4.31756725366862,"19E1kapRkTr42",2.36286389698748e-05
2158629,"cev20",0.002,"A12244",12244,656,22.7641792676536,4.36273309553097,4.36272134423934,"19E1kapRkTr42",1.17512916304463e-05
2137646,"cev17",0.0017,"A8993",8993,752,1.34488896934726,-1.16684415328057,-1.16705613163274,"19E1kapRkTr42",0.000211978352169906
2337146,"cev73",0.0073,"A10189",10189,752,1.51567218215536,0.0512810861921381,0.0513670088786894,"19E1kapRkTr42",8.59226865512971e-05
2446646,"cev128",0.0128,"A12244",12244,752,1.86150429195875,2.01463414664428,2.01437497098641,"19E1kapRkTr42",0.000259175657869815
2137647,"cev17",0.0017,"A8993",8993,754,1.36115413860698,-1.05385916312819,-1.0541127766013,"19E1kapRkTr42",0.000253613473110148
2337147,"cev73",0.0073,"A10189",10189,754,1.420283926286,-0.260389953810588,-0.261339565020414,"19E1kapRkTr42",0.000949611209826007
2554647,"cev206",0.0206,"A12244",12244,754,1.54002039738893,1.43651025658422,1.43480271939474,"19E1kapRkTr42",0.00170753718948013
2101648,"cev12",0.0012,"A8993",8993,755,2.24040601223621,1.38288191123964,1.38314275319309,"19E1kapRkTr42",0.000260841953449997
2301148,"cev59",0.0059,"A10189",10189,755,2.41118922504431,1.9767593576972,1.97664303587493,"19E1kapRkTr42",0.000116321822269949
2374648,"cev89",0.0089,"A12244",12244,755,2.7570213348477,2.92831938809535,2.92882735588946,"19E1kapRkTr42",0.000507967794109998
2137649,"cev17",0.0017,"A8993",8993,756,4.77992908072879,3.1150299451631,3.11491614565584,"19E1kapRkTr42",0.000113799507260204
2211149,"cev31",0.0031,"A10189",10189,756,5.27319832660172,3.39666096056597,3.39665992787754,"19E1kapRkTr42",1.03268843032467e-06
2266649,"cev46",0.0046,"A12244",12244,756,6.27205729638258,3.79169672005907,3.79163460241542,"19E1kapRkTr42",6.21176436501614e-05
2137650,"cev17",0.0017,"A8993",8993,757,2.28353669278259,1.45042602683123,1.45034145499858,"19E1kapRkTr42",8.45718326498712e-05
2265150,"cev46",0.0046,"A10189",10189,757,2.34266648046161,1.88501609526512,1.88466715142769,"19E1kapRkTr42",0.000348943837430005
2428650,"cev117",0.0117,"A12244",12244,757,2.46240295156454,2.72364065566718,2.72290877460788,"19E1kapRkTr42",0.000731881059300221
2119651,"cev14",0.0014,"A8993",8993,758,3.16278856641181,2.34377401388775,2.34376190124748,"19E1kapRkTr42",1.21126402699012e-05
2301151,"cev59",0.0059,"A10189",10189,758,3.33357177921991,2.70823011756513,2.70785282184314,"19E1kapRkTr42",0.000377295721989857
2356651,"cev80",0.008,"A12244",12244,758,3.6794038890233,3.3119059658677,3.31291762692382,"19E1kapRkTr42",0.00101166105612016
2119652,"cev14",0.0014,"A8993",8993,764,5.0913982489376,3.20811266438819,3.20803259567067,"19E1kapRkTr42",8.00687175201986e-05
2211152,"cev31",0.0031,"A10189",10189,764,5.2621814617457,3.39412959356997,3.39421587040327,"19E1kapRkTr42",8.62768332998698e-05
2284652,"cev52",0.0052,"A12244",12244,764,5.60801357154909,3.71054125116311,3.71045491984836,"19E1kapRkTr42",8.63313147498879e-05
2155653,"cev20",0.002,"A8993",8993,778,9.56328977353847,3.84318847173024,3.8431385955394,"19E1kapRkTr42",4.98761908396261e-05
2139153,"cev17",0.0017,"A10189",10189,778,9.62241956121749,3.91768940379839,3.9176401267383,"19E1kapRkTr42",4.92770600901693e-05
2194653,"cev27",0.0027,"A12244",12244,778,9.74215603232042,4.04918230014382,4.04918050984987,"19E1kapRkTr42",1.79029395042107e-06
2137654,"cev17",0.0017,"A8993",8993,782,11.6109882703913,3.97639212040969,3.97639381733775,"19E1kapRkTr42",1.69692806029076e-06
2121154,"cev14",0.0014,"A10189",10189,782,11.7817714831994,4.04011828929422,4.0400675578391,"19E1kapRkTr42",5.07314551203564e-05
2194654,"cev27",0.0027,"A12244",12244,782,12.1276035930027,4.14923883074201,4.14904611145624,"19E1kapRkTr42",0.000192719285769805
2137655,"cev17",0.0017,"A8993",8993,783,14.1505113388838,4.09173654718282,4.09173530128863,"19E1kapRkTr42",1.24589418959431e-06
2139155,"cev17",0.0017,"A10189",10189,783,14.6437805847568,4.15016988346331,4.15013083703839,"19E1kapRkTr42",3.90464249200306e-05
